timestamp_s,id,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,xE_m,yE_m,zE_m,rollE_deg,pitchE_deg,yawE_deg
1761142433.292161,0,0.006846,-0.001625,1.152130,-2.475,1.705,-2.260,0.006846,-0.001625,1.152130,-2.475,1.705,-2.260
1761142433.363200,0,0.006873,-0.001624,1.152173,-2.415,1.558,-2.246,0.006873,-0.001624,1.152173,-2.415,1.558,-2.246
1761142433.434769,0,0.006843,-0.001640,1.152092,-2.563,1.683,-2.264,0.006843,-0.001640,1.152092,-2.563,1.683,-2.264
1761142433.514135,0,0.006857,-0.001635,1.152153,-2.545,1.632,-2.255,0.006857,-0.001635,1.152153,-2.545,1.632,-2.255
1761142433.580319,0,0.006867,-0.001667,1.152037,-2.715,1.567,-2.263,0.006867,-0.001667,1.152037,-2.715,1.567,-2.263
1761142433.649633,0,0.006861,-0.001648,1.152025,-2.628,1.623,-2.255,0.006861,-0.001648,1.152025,-2.628,1.623,-2.255
1761142433.721580,0,0.006846,-0.001629,1.152131,-2.570,1.658,-2.259,0.006846,-0.001629,1.152131,-2.570,1.658,-2.259
1761142433.789689,0,0.006846,-0.001634,1.152066,-2.589,1.661,-2.263,0.006846,-0.001634,1.152066,-2.589,1.661,-2.263
1761142433.860169,0,0.006869,-0.001644,1.152099,-2.537,1.596,-2.259,0.006869,-0.001644,1.152099,-2.537,1.596,-2.259
1761142433.926836,0,0.006857,-0.001643,1.152074,-2.583,1.641,-2.263,0.006857,-0.001643,1.152074,-2.583,1.641,-2.263
1761142433.996873,0,0.006856,-0.001659,1.151999,-2.703,1.674,-2.271,0.006856,-0.001659,1.151999,-2.703,1.674,-2.271
1761142434.072114,0,0.006857,-0.001652,1.152155,-2.700,1.561,-2.268,0.006857,-0.001652,1.152155,-2.700,1.561,-2.268
1761142434.143084,0,0.006858,-0.001638,1.151958,-2.566,1.621,-2.263,0.006858,-0.001638,1.151958,-2.566,1.621,-2.263
1761142434.216387,0,0.006833,-0.001652,1.152110,-2.686,1.657,-2.265,0.006833,-0.001652,1.152110,-2.686,1.657,-2.265
1761142434.291491,0,0.006840,-0.001647,1.152111,-2.650,1.660,-2.261,0.006840,-0.001647,1.152111,-2.650,1.660,-2.261
1761142434.363797,0,0.006854,-0.001641,1.152130,-2.634,1.599,-2.263,0.006854,-0.001641,1.152130,-2.634,1.599,-2.263
1761142434.431197,0,0.006883,-0.001630,1.152121,-2.480,1.521,-2.255,0.006883,-0.001630,1.152121,-2.480,1.521,-2.255
1761142434.500192,0,0.006848,-0.001634,1.152055,-2.594,1.704,-2.261,0.006848,-0.001634,1.152055,-2.594,1.704,-2.261
1761142434.569263,0,0.006863,-0.001615,1.152079,-2.452,1.676,-2.254,0.006863,-0.001615,1.152079,-2.452,1.676,-2.254
1761142434.638195,0,0.006840,-0.001633,1.152028,-2.528,1.722,-2.263,0.006840,-0.001633,1.152028,-2.528,1.722,-2.263
1761142434.708601,0,0.006847,-0.001659,1.152059,-2.718,1.667,-2.267,0.006847,-0.001659,1.152059,-2.718,1.667,-2.267
1761142434.785119,0,0.006866,-0.001628,1.152121,-2.497,1.593,-2.255,0.006866,-0.001628,1.152121,-2.497,1.593,-2.255
1761142434.859306,0,0.006840,-0.001636,1.152066,-2.602,1.716,-2.265,0.006840,-0.001636,1.152066,-2.602,1.716,-2.265
1761142434.934348,0,0.006874,-0.001636,1.152023,-2.551,1.596,-2.257,0.006874,-0.001636,1.152023,-2.551,1.596,-2.257
1761142435.009027,0,0.006845,-0.001645,1.152049,-2.668,1.679,-2.271,0.006845,-0.001645,1.152049,-2.668,1.679,-2.271
1761142435.082857,0,0.006852,-0.001650,1.151990,-2.706,1.678,-2.268,0.006852,-0.001650,1.151990,-2.706,1.678,-2.268
1761142435.156318,0,0.006860,-0.001619,1.152089,-2.508,1.654,-2.265,0.006860,-0.001619,1.152089,-2.508,1.654,-2.265
1761142435.222715,0,0.006855,-0.001632,1.151985,-2.559,1.680,-2.259,0.006855,-0.001632,1.151985,-2.559,1.680,-2.259
1761142435.297355,0,0.006874,-0.001633,1.152033,-2.562,1.568,-2.257,0.006874,-0.001633,1.152033,-2.562,1.568,-2.257
1761142435.370984,0,0.006847,-0.001647,1.152149,-2.656,1.640,-2.265,0.006847,-0.001647,1.152149,-2.656,1.640,-2.265
1761142435.439492,0,0.006861,-0.001626,1.152036,-2.538,1.610,-2.260,0.006861,-0.001626,1.152036,-2.538,1.610,-2.260
1761142435.506578,0,0.006876,-0.001615,1.152091,-2.477,1.618,-2.256,0.006876,-0.001615,1.152091,-2.477,1.618,-2.256
1761142435.578074,0,0.006833,-0.001639,1.152090,-2.630,1.735,-2.268,0.006833,-0.001639,1.152090,-2.630,1.735,-2.268
1761142435.646872,0,0.006859,-0.001652,1.151930,-2.750,1.628,-2.261,0.006859,-0.001652,1.151930,-2.750,1.628,-2.261
1761142435.719394,0,0.006844,-0.001645,1.151996,-2.728,1.729,-2.276,0.006844,-0.001645,1.151996,-2.728,1.729,-2.276
1761142435.792130,0,0.006859,-0.001614,1.152150,-2.469,1.593,-2.255,0.006859,-0.001614,1.152150,-2.469,1.593,-2.255
1761142435.856132,0,0.006849,-0.001642,1.152155,-2.625,1.661,-2.264,0.006849,-0.001642,1.152155,-2.625,1.661,-2.264
1761142435.920561,0,0.006874,-0.001610,1.152061,-2.425,1.616,-2.250,0.006874,-0.001610,1.152061,-2.425,1.616,-2.250
1761142435.982605,0,0.006856,-0.001621,1.152060,-2.542,1.676,-2.261,0.006856,-0.001621,1.152060,-2.542,1.676,-2.261
1761142436.052983,0,0.006861,-0.001650,1.152010,-2.679,1.667,-2.268,0.006861,-0.001650,1.152010,-2.679,1.667,-2.268
1761142436.123111,0,0.006867,-0.001644,1.152101,-2.647,1.570,-2.262,0.006867,-0.001644,1.152101,-2.647,1.570,-2.262
1761142436.196053,0,0.006872,-0.001636,1.152069,-2.644,1.617,-2.264,0.006872,-0.001636,1.152069,-2.644,1.617,-2.264
1761142436.268775,0,0.006861,-0.001607,1.152167,-2.386,1.650,-2.245,0.006861,-0.001607,1.152167,-2.386,1.650,-2.245
1761142436.341031,0,0.006860,-0.001608,1.152128,-2.468,1.632,-2.253,0.006860,-0.001608,1.152128,-2.468,1.632,-2.253
1761142436.418956,0,0.006845,-0.001624,1.152133,-2.561,1.721,-2.259,0.006845,-0.001624,1.152133,-2.561,1.721,-2.259
1761142436.493125,0,0.006835,-0.001645,1.152031,-2.651,1.764,-2.269,0.006835,-0.001645,1.152031,-2.651,1.764,-2.269
1761142436.569136,0,0.006849,-0.001650,1.152047,-2.705,1.664,-2.262,0.006849,-0.001650,1.152047,-2.705,1.664,-2.262
1761142436.647861,0,0.006847,-0.001637,1.152086,-2.613,1.661,-2.265,0.006847,-0.001637,1.152086,-2.613,1.661,-2.265
1761142436.716336,0,0.006850,-0.001640,1.152095,-2.665,1.670,-2.267,0.006850,-0.001640,1.152095,-2.665,1.670,-2.267
1761142436.782468,0,0.006869,-0.001651,1.151984,-2.749,1.612,-2.272,0.006869,-0.001651,1.151984,-2.749,1.612,-2.272
1761142436.851941,0,0.006842,-0.001648,1.152162,-2.642,1.697,-2.270,0.006842,-0.001648,1.152162,-2.642,1.697,-2.270
1761142436.920147,0,0.006860,-0.001656,1.152069,-2.757,1.567,-2.267,0.006860,-0.001656,1.152069,-2.757,1.567,-2.267
1761142436.990935,0,0.006866,-0.001640,1.152076,-2.657,1.611,-2.260,0.006866,-0.001640,1.152076,-2.657,1.611,-2.260
1761142437.061742,0,0.006849,-0.001637,1.152118,-2.618,1.643,-2.256,0.006849,-0.001637,1.152118,-2.618,1.643,-2.256
1761142437.131670,0,0.006870,-0.001625,1.152096,-2.565,1.651,-2.259,0.006870,-0.001625,1.152096,-2.565,1.651,-2.259
1761142437.202201,0,0.006880,-0.001644,1.152098,-2.664,1.501,-2.260,0.006880,-0.001644,1.152098,-2.664,1.501,-2.260
1761142437.277627,0,0.006842,-0.001634,1.152083,-2.647,1.742,-2.265,0.006842,-0.001634,1.152083,-2.647,1.742,-2.265
1761142437.351238,0,0.006858,-0.001626,1.152075,-2.603,1.668,-2.260,0.006858,-0.001626,1.152075,-2.603,1.668,-2.260
1761142437.433982,0,0.006852,-0.001633,1.152016,-2.580,1.716,-2.262,0.006852,-0.001633,1.152016,-2.580,1.716,-2.262
1761142437.521679,0,0.006874,-0.001625,1.152101,-2.537,1.606,-2.259,0.006874,-0.001625,1.152101,-2.537,1.606,-2.259
1761142437.606752,0,0.006867,-0.001625,1.151986,-2.557,1.692,-2.259,0.006867,-0.001625,1.151986,-2.557,1.692,-2.259
1761142437.684180,0,0.006858,-0.001628,1.152145,-2.540,1.679,-2.265,0.006858,-0.001628,1.152145,-2.540,1.679,-2.265
1761142437.767786,0,0.006868,-0.001641,1.152116,-2.638,1.596,-2.262,0.006868,-0.001641,1.152116,-2.638,1.596,-2.262
1761142437.837684,0,0.006847,-0.001628,1.152134,-2.600,1.724,-2.257,0.006847,-0.001628,1.152134,-2.600,1.724,-2.257
1761142437.912953,0,0.006850,-0.001641,1.152225,-2.613,1.652,-2.265,0.006850,-0.001641,1.152225,-2.613,1.652,-2.265
1761142437.986335,0,0.006865,-0.001633,1.152080,-2.617,1.638,-2.263,0.006865,-0.001633,1.152080,-2.617,1.638,-2.263
1761142438.055484,0,0.006860,-0.001633,1.152015,-2.568,1.690,-2.261,0.006860,-0.001633,1.152015,-2.568,1.690,-2.261
1761142438.132403,0,0.006857,-0.001642,1.152037,-2.686,1.658,-2.272,0.006857,-0.001642,1.152037,-2.686,1.658,-2.272
1761142438.201192,0,0.006864,-0.001608,1.152133,-2.481,1.632,-2.258,0.006864,-0.001608,1.152133,-2.481,1.632,-2.258
1761142438.279384,0,0.006873,-0.001622,1.152028,-2.552,1.664,-2.260,0.006873,-0.001622,1.152028,-2.552,1.664,-2.260
1761142438.368564,0,0.006881,-0.001615,1.152061,-2.482,1.597,-2.255,0.006881,-0.001615,1.152061,-2.482,1.597,-2.255
1761142438.445153,0,0.006858,-0.001645,1.152091,-2.632,1.649,-2.263,0.006858,-0.001645,1.152091,-2.632,1.649,-2.263
1761142438.523269,0,0.006842,-0.001639,1.152072,-2.711,1.755,-2.272,0.006842,-0.001639,1.152072,-2.711,1.755,-2.272
1761142438.604757,0,0.006857,-0.001627,1.152085,-2.561,1.718,-2.265,0.006857,-0.001627,1.152085,-2.561,1.718,-2.265
1761142438.690252,0,0.006869,-0.001632,1.152083,-2.561,1.638,-2.257,0.006869,-0.001632,1.152083,-2.561,1.638,-2.257
1761142438.764253,0,0.006850,-0.001635,1.152001,-2.702,1.736,-2.266,0.006850,-0.001635,1.152001,-2.702,1.736,-2.266
1761142438.840746,0,0.006871,-0.001623,1.152062,-2.550,1.611,-2.257,0.006871,-0.001623,1.152062,-2.550,1.611,-2.257
1761142438.916564,0,0.006879,-0.001622,1.152071,-2.559,1.632,-2.256,0.006879,-0.001622,1.152071,-2.559,1.632,-2.256
1761142438.989171,0,0.006835,-0.001621,1.152111,-2.552,1.769,-2.257,0.006835,-0.001621,1.152111,-2.552,1.769,-2.257
1761142439.060154,0,0.006851,-0.001631,1.151997,-2.606,1.722,-2.263,0.006851,-0.001631,1.151997,-2.606,1.722,-2.263
1761142439.131969,0,0.006872,-0.001621,1.152014,-2.551,1.685,-2.260,0.006872,-0.001621,1.152014,-2.551,1.685,-2.260
1761142439.198609,0,0.006854,-0.001634,1.152102,-2.669,1.674,-2.265,0.006854,-0.001634,1.152102,-2.669,1.674,-2.265
1761142439.268654,0,0.006865,-0.001606,1.152132,-2.468,1.668,-2.257,0.006865,-0.001606,1.152132,-2.468,1.668,-2.257
1761142439.345078,0,0.006870,-0.001612,1.152102,-2.506,1.600,-2.268,0.006870,-0.001612,1.152102,-2.506,1.600,-2.268
1761142439.412247,0,0.006874,-0.001629,1.152068,-2.602,1.620,-2.258,0.006874,-0.001629,1.152068,-2.602,1.620,-2.258
1761142439.484428,0,0.006864,-0.001617,1.152106,-2.571,1.668,-2.257,0.006864,-0.001617,1.152106,-2.571,1.668,-2.257
1761142439.554486,0,0.006867,-0.001602,1.152059,-2.442,1.659,-2.255,0.006867,-0.001602,1.152059,-2.442,1.659,-2.255
1761142439.618568,0,0.006883,-0.001631,1.152048,-2.625,1.558,-2.265,0.006883,-0.001631,1.152048,-2.625,1.558,-2.265
1761142439.684115,0,0.006867,-0.001618,1.152106,-2.555,1.658,-2.254,0.006867,-0.001618,1.152106,-2.555,1.658,-2.254
1761142439.772158,0,0.006865,-0.001631,1.152045,-2.640,1.695,-2.263,0.006865,-0.001631,1.152045,-2.640,1.695,-2.263
1761142439.850645,0,0.006858,-0.001607,1.152135,-2.500,1.684,-2.265,0.006858,-0.001607,1.152135,-2.500,1.684,-2.265
1761142439.934367,0,0.006863,-0.001638,1.152072,-2.687,1.669,-2.260,0.006863,-0.001638,1.152072,-2.687,1.669,-2.260
1761142440.007615,0,0.006868,-0.001635,1.152046,-2.708,1.636,-2.264,0.006868,-0.001635,1.152046,-2.708,1.636,-2.264
1761142440.084414,0,0.006874,-0.001609,1.152048,-2.471,1.690,-2.250,0.006874,-0.001609,1.152048,-2.471,1.690,-2.250
1761142440.154974,0,0.006876,-0.001635,1.151971,-2.709,1.691,-2.271,0.006876,-0.001635,1.151971,-2.709,1.691,-2.271
1761142440.228641,0,0.006881,-0.001626,1.152086,-2.651,1.569,-2.260,0.006881,-0.001626,1.152086,-2.651,1.569,-2.260
1761142440.299040,0,0.006869,-0.001629,1.152112,-2.589,1.640,-2.258,0.006869,-0.001629,1.152112,-2.589,1.640,-2.258
1761142440.376464,0,0.006858,-0.001605,1.152108,-2.473,1.706,-2.257,0.006858,-0.001605,1.152108,-2.473,1.706,-2.257
1761142440.445620,0,0.006866,-0.001617,1.152181,-2.518,1.624,-2.255,0.006866,-0.001617,1.152181,-2.518,1.624,-2.255
1761142440.518779,0,0.006851,-0.001642,1.152036,-2.656,1.696,-2.266,0.006851,-0.001642,1.152036,-2.656,1.696,-2.266
1761142440.589911,0,0.006852,-0.001638,1.152085,-2.693,1.728,-2.268,0.006852,-0.001638,1.152085,-2.693,1.728,-2.268
1761142440.659383,0,0.006864,-0.001623,1.152072,-2.605,1.682,-2.263,0.006864,-0.001623,1.152072,-2.605,1.682,-2.263
1761142440.730178,0,0.006862,-0.001645,1.152020,-2.732,1.692,-2.262,0.006862,-0.001645,1.152020,-2.732,1.692,-2.262
1761142440.803087,0,0.006864,-0.001632,1.152092,-2.640,1.727,-2.262,0.006864,-0.001632,1.152092,-2.640,1.727,-2.262
1761142440.872828,0,0.006877,-0.001633,1.152060,-2.640,1.653,-2.264,0.006877,-0.001633,1.152060,-2.640,1.653,-2.264
1761142440.941441,0,0.006872,-0.001600,1.152127,-2.475,1.717,-2.257,0.006872,-0.001600,1.152127,-2.475,1.717,-2.257
1761142441.011316,0,0.006865,-0.001612,1.152099,-2.534,1.686,-2.259,0.006865,-0.001612,1.152099,-2.534,1.686,-2.259
1761142441.078898,0,0.006860,-0.001623,1.152051,-2.614,1.742,-2.265,0.006860,-0.001623,1.152051,-2.614,1.742,-2.265
1761142441.146247,0,0.006882,-0.001611,1.152100,-2.545,1.593,-2.258,0.006882,-0.001611,1.152100,-2.545,1.593,-2.258
1761142441.219521,0,0.006864,-0.001588,1.152152,-2.393,1.700,-2.254,0.006864,-0.001588,1.152152,-2.393,1.700,-2.254
1761142441.287059,0,0.006875,-0.001631,1.152029,-2.679,1.650,-2.257,0.006875,-0.001631,1.152029,-2.679,1.650,-2.257
1761142441.356585,0,0.006870,-0.001617,1.152108,-2.637,1.696,-2.267,0.006870,-0.001617,1.152108,-2.637,1.696,-2.267
1761142441.432325,0,0.006892,-0.001601,1.152139,-2.451,1.672,-2.255,0.006892,-0.001601,1.152139,-2.451,1.672,-2.255
1761142441.497726,0,0.006866,-0.001615,1.152048,-2.594,1.660,-2.265,0.006866,-0.001615,1.152048,-2.594,1.660,-2.265
1761142441.565797,0,0.006886,-0.001625,1.152104,-2.629,1.546,-2.258,0.006886,-0.001625,1.152104,-2.629,1.546,-2.258
1761142441.644044,0,0.006854,-0.001627,1.151989,-2.633,1.811,-2.272,0.006854,-0.001627,1.151989,-2.633,1.811,-2.272
1761142441.716552,0,0.006875,-0.001616,1.152064,-2.570,1.622,-2.260,0.006875,-0.001616,1.152064,-2.570,1.622,-2.260
1761142441.783565,0,0.006886,-0.001620,1.152040,-2.614,1.635,-2.267,0.006886,-0.001620,1.152040,-2.614,1.635,-2.267
1761142441.857885,0,0.006875,-0.001616,1.152105,-2.592,1.603,-2.265,0.006875,-0.001616,1.152105,-2.592,1.603,-2.265
1761142441.927829,0,0.006864,-0.001617,1.152029,-2.587,1.709,-2.260,0.006864,-0.001617,1.152029,-2.587,1.709,-2.260
1761142441.999604,0,0.006874,-0.001628,1.152008,-2.724,1.638,-2.265,0.006874,-0.001628,1.152008,-2.724,1.638,-2.265
1761142442.080991,0,0.006872,-0.001603,1.152053,-2.502,1.663,-2.253,0.006872,-0.001603,1.152053,-2.502,1.663,-2.253
1761142442.150135,0,0.006871,-0.001611,1.152121,-2.594,1.646,-2.262,0.006871,-0.001611,1.152121,-2.594,1.646,-2.262
1761142442.219136,0,0.006855,-0.001609,1.152006,-2.658,1.774,-2.269,0.006855,-0.001609,1.152006,-2.658,1.774,-2.269
1761142442.286681,0,0.006865,-0.001623,1.152021,-2.650,1.703,-2.263,0.006865,-0.001623,1.152021,-2.650,1.703,-2.263
1761142442.360010,0,0.006885,-0.001624,1.152050,-2.628,1.638,-2.263,0.006885,-0.001624,1.152050,-2.628,1.638,-2.263
1761142442.434908,0,0.006871,-0.001608,1.152220,-2.533,1.637,-2.260,0.006871,-0.001608,1.152220,-2.533,1.637,-2.260
1761142442.510724,0,0.006881,-0.001585,1.152225,-2.420,1.672,-2.257,0.006881,-0.001585,1.152225,-2.420,1.672,-2.257
1761142442.579948,0,0.006866,-0.001635,1.152031,-2.669,1.697,-2.272,0.006866,-0.001635,1.152031,-2.669,1.697,-2.272
1761142442.653884,0,0.006864,-0.001641,1.152079,-2.770,1.675,-2.273,0.006864,-0.001641,1.152079,-2.770,1.675,-2.273
1761142442.735614,0,0.006873,-0.001624,1.152052,-2.644,1.632,-2.267,0.006873,-0.001624,1.152052,-2.644,1.632,-2.267
1761142442.816801,0,0.006865,-0.001608,1.152148,-2.497,1.669,-2.256,0.006865,-0.001608,1.152148,-2.497,1.669,-2.256
1761142442.904060,0,0.006881,-0.001644,1.152000,-2.773,1.582,-2.268,0.006881,-0.001644,1.152000,-2.773,1.582,-2.268
1761142442.981313,0,0.006863,-0.001652,1.151954,-2.822,1.727,-2.275,0.006863,-0.001652,1.151954,-2.822,1.727,-2.275
1761142443.060586,0,0.006859,-0.001646,1.152115,-2.729,1.674,-2.269,0.006859,-0.001646,1.152115,-2.729,1.674,-2.269
1761142443.149878,0,0.006847,-0.001613,1.152148,-2.613,1.782,-2.270,0.006847,-0.001613,1.152148,-2.613,1.782,-2.270
1761142443.220962,0,0.006876,-0.001628,1.152051,-2.699,1.625,-2.274,0.006876,-0.001628,1.152051,-2.699,1.625,-2.274
1761142443.293594,0,0.006889,-0.001612,1.152094,-2.593,1.541,-2.257,0.006889,-0.001612,1.152094,-2.593,1.541,-2.257
1761142443.368944,0,0.006890,-0.001618,1.152043,-2.605,1.601,-2.258,0.006890,-0.001618,1.152043,-2.605,1.601,-2.258
1761142443.447427,0,0.006868,-0.001610,1.152050,-2.638,1.751,-2.263,0.006868,-0.001610,1.152050,-2.638,1.751,-2.263
1761142443.530661,0,0.006873,-0.001616,1.152095,-2.623,1.690,-2.266,0.006873,-0.001616,1.152095,-2.623,1.690,-2.266
1761142443.610074,0,0.006871,-0.001614,1.152117,-2.571,1.721,-2.258,0.006871,-0.001614,1.152117,-2.571,1.721,-2.258
1761142443.694963,0,0.006889,-0.001624,1.152106,-2.556,1.610,-2.254,0.006889,-0.001624,1.152106,-2.556,1.610,-2.254
1761142443.781110,0,0.006880,-0.001631,1.152026,-2.686,1.643,-2.272,0.006880,-0.001631,1.152026,-2.686,1.643,-2.272
1761142443.847036,0,0.006883,-0.001619,1.152037,-2.549,1.647,-2.257,0.006883,-0.001619,1.152037,-2.549,1.647,-2.257
1761142443.919678,0,0.006869,-0.001599,1.152096,-2.512,1.690,-2.259,0.006869,-0.001599,1.152096,-2.512,1.690,-2.259
1761142443.995884,0,0.006864,-0.001628,1.152040,-2.703,1.689,-2.267,0.006864,-0.001628,1.152040,-2.703,1.689,-2.267
1761142444.073435,0,0.006879,-0.001606,1.152131,-2.601,1.661,-2.260,0.006879,-0.001606,1.152131,-2.601,1.661,-2.260
1761142444.150408,0,0.006858,-0.001601,1.152083,-2.555,1.748,-2.262,0.006858,-0.001601,1.152083,-2.555,1.748,-2.262
1761142444.233919,0,0.006864,-0.001648,1.151999,-2.799,1.694,-2.272,0.006864,-0.001648,1.151999,-2.799,1.694,-2.272
1761142444.307453,0,0.006857,-0.001610,1.152052,-2.629,1.753,-2.266,0.006857,-0.001610,1.152052,-2.629,1.753,-2.266
1761142444.381951,0,0.006889,-0.001620,1.152075,-2.621,1.639,-2.265,0.006889,-0.001620,1.152075,-2.621,1.639,-2.265
1761142444.457660,0,0.006876,-0.001625,1.152022,-2.671,1.686,-2.269,0.006876,-0.001625,1.152022,-2.671,1.686,-2.269
1761142444.529597,0,0.006876,-0.001620,1.152066,-2.660,1.636,-2.267,0.006876,-0.001620,1.152066,-2.660,1.636,-2.267
1761142444.615890,0,0.006857,-0.001642,1.152064,-2.741,1.752,-2.271,0.006857,-0.001642,1.152064,-2.741,1.752,-2.271
1761142444.693470,0,0.006873,-0.001639,1.151985,-2.710,1.693,-2.269,0.006873,-0.001639,1.151985,-2.710,1.693,-2.269
1761142444.771342,0,0.006881,-0.001585,1.152049,-2.446,1.700,-2.258,0.006881,-0.001585,1.152049,-2.446,1.700,-2.258
1761142444.845980,0,0.006891,-0.001630,1.152038,-2.695,1.617,-2.268,0.006891,-0.001630,1.152038,-2.695,1.617,-2.268
1761142444.923131,0,0.006872,-0.001622,1.152006,-2.671,1.720,-2.264,0.006872,-0.001622,1.152006,-2.671,1.720,-2.264
1761142445.001885,0,0.006902,-0.001588,1.152107,-2.415,1.590,-2.250,0.006902,-0.001588,1.152107,-2.415,1.590,-2.250
1761142445.084449,0,0.006852,-0.001604,1.152083,-2.565,1.801,-2.270,0.006852,-0.001604,1.152083,-2.565,1.801,-2.270
1761142445.155626,0,0.006884,-0.001612,1.152121,-2.554,1.594,-2.263,0.006884,-0.001612,1.152121,-2.554,1.594,-2.263
1761142445.236346,0,0.006883,-0.001597,1.152085,-2.496,1.639,-2.253,0.006883,-0.001597,1.152085,-2.496,1.639,-2.253
1761142445.306346,0,0.006868,-0.001624,1.151979,-2.719,1.795,-2.269,0.006868,-0.001624,1.151979,-2.719,1.795,-2.269
1761142445.384659,0,0.006883,-0.001632,1.152055,-2.718,1.645,-2.263,0.006883,-0.001632,1.152055,-2.718,1.645,-2.263
1761142445.466131,0,0.006863,-0.001632,1.151983,-2.699,1.741,-2.270,0.006863,-0.001632,1.151983,-2.699,1.741,-2.270
1761142445.534673,0,0.006886,-0.001605,1.152008,-2.514,1.762,-2.262,0.006886,-0.001605,1.152008,-2.514,1.762,-2.262
1761142445.615059,0,0.006882,-0.001631,1.152054,-2.673,1.634,-2.270,0.006882,-0.001631,1.152054,-2.673,1.634,-2.270
1761142445.690217,0,0.006869,-0.001631,1.152029,-2.707,1.703,-2.274,0.006869,-0.001631,1.152029,-2.707,1.703,-2.274
1761142445.754072,0,0.006867,-0.001637,1.152060,-2.696,1.713,-2.274,0.006867,-0.001637,1.152060,-2.696,1.713,-2.274
1761142445.830675,0,0.006874,-0.001623,1.152012,-2.664,1.719,-2.262,0.006874,-0.001623,1.152012,-2.664,1.719,-2.262
1761142445.902199,0,0.006889,-0.001602,1.151998,-2.551,1.654,-2.265,0.006889,-0.001602,1.151998,-2.551,1.654,-2.265
1761142445.975291,0,0.006884,-0.001643,1.151983,-2.771,1.639,-2.267,0.006884,-0.001643,1.151983,-2.771,1.639,-2.267
1761142446.045223,0,0.006882,-0.001592,1.152079,-2.489,1.687,-2.259,0.006882,-0.001592,1.152079,-2.489,1.687,-2.259
1761142446.117973,0,0.006873,-0.001625,1.152009,-2.694,1.658,-2.265,0.006873,-0.001625,1.152009,-2.694,1.658,-2.265
1761142446.184167,0,0.006883,-0.001609,1.152004,-2.592,1.686,-2.264,0.006883,-0.001609,1.152004,-2.592,1.686,-2.264
1761142446.262271,0,0.006881,-0.001626,1.152089,-2.689,1.628,-2.266,0.006881,-0.001626,1.152089,-2.689,1.628,-2.266
1761142446.329802,0,0.006870,-0.001605,1.152022,-2.542,1.682,-2.257,0.006870,-0.001605,1.152022,-2.542,1.682,-2.257
1761142446.396343,0,0.006902,-0.001611,1.152080,-2.570,1.640,-2.259,0.006902,-0.001611,1.152080,-2.570,1.640,-2.259
1761142446.463029,0,0.006914,-0.001616,1.151988,-2.588,1.569,-2.258,0.006914,-0.001616,1.151988,-2.588,1.569,-2.258
1761142446.527865,0,0.006868,-0.001609,1.151999,-2.635,1.715,-2.266,0.006868,-0.001609,1.151999,-2.635,1.715,-2.266
1761142446.592621,0,0.006882,-0.001612,1.152018,-2.634,1.688,-2.261,0.006882,-0.001612,1.152018,-2.634,1.688,-2.261
1761142446.663208,0,0.006872,-0.001606,1.152049,-2.594,1.763,-2.269,0.006872,-0.001606,1.152049,-2.594,1.763,-2.269
1761142446.728004,0,0.006875,-0.001608,1.151999,-2.602,1.747,-2.263,0.006875,-0.001608,1.151999,-2.602,1.747,-2.263
1761142446.798904,0,0.006865,-0.001604,1.152018,-2.596,1.738,-2.264,0.006865,-0.001604,1.152018,-2.596,1.738,-2.264
1761142446.869970,0,0.006879,-0.001616,1.152044,-2.663,1.599,-2.269,0.006879,-0.001616,1.152044,-2.663,1.599,-2.269
1761142446.941455,0,0.006888,-0.001583,1.152061,-2.451,1.686,-2.256,0.006888,-0.001583,1.152061,-2.451,1.686,-2.256
1761142447.009155,0,0.006883,-0.001636,1.152030,-2.771,1.577,-2.270,0.006883,-0.001636,1.152030,-2.771,1.577,-2.270
1761142447.077330,0,0.006892,-0.001591,1.152064,-2.529,1.631,-2.255,0.006892,-0.001591,1.152064,-2.529,1.631,-2.255
1761142447.146054,0,0.006879,-0.001624,1.151937,-2.746,1.680,-2.270,0.006879,-0.001624,1.151937,-2.746,1.680,-2.270
